Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2019-08-12,48.39181900024414,172.84715270996094,89.24600219726562,114.6222915649414,329.050537109375,102.89610290527344,139.71884155273438,43.18730163574219,94.3447036743164,133.2948455810547,175.33238220214844,180.09608459472656,146.2488555908203,99.42744445800781,112.30520629882812,91.41169738769531,44.566802978515625,190.0816192626953,108.25331115722656,68.09134674072266,128.7529754638672,76.30154418945312,3.7635910511016846,100.66181182861328,163.4075469970703,129.00460815429688,223.09283447265625,169.4056854248047,40.45273971557617,32.305606842041016
2019-08-13,50.441123962402344,173.13270568847656,91.21700286865234,116.8139419555664,328.9714660644531,104.9149169921875,142.8563690185547,44.17606735229492,94.99669647216797,134.5320587158203,177.58580017089844,181.24449157714844,149.17044067382812,101.0043716430664,113.57355499267578,92.8208999633789,44.818119049072266,192.33114624023438,110.10985565185547,68.94029998779297,131.41734313964844,77.86213684082031,3.8779027462005615,101.72023010253906,166.6140899658203,130.5637969970703,228.6151123046875,171.58648681640625,40.94668197631836,32.977996826171875
2019-08-14,48.939735412597656,168.2263946533203,88.14800262451172,113.42015075683594,316.67681884765625,101.56494903564453,138.72596740722656,42.408023834228516,91.387451171875,130.44729614257812,170.14688110351562,175.38075256347656,145.67161560058594,97.62737274169922,110.88362884521484,88.96678161621094,44.3908805847168,189.48641967773438,106.05622100830078,66.79393768310547,127.45975494384766,75.72215270996094,3.7292978763580322,100.45361328125,163.25863647460938,126.38837432861328,223.09283447265625,166.6869659423828,40.47452926635742,32.606502532958984
2019-08-15,48.69594955444336,168.5986328125,88.80599975585938,113.17044830322266,324.1682434082031,101.60021209716797,141.1188201904297,38.754608154296875,90.77427673339844,130.99717712402344,170.6863250732422,175.55477905273438,144.82379150390625,98.12574768066406,111.12197875976562,89.30634307861328,45.12807846069336,191.0531768798828,105.69901275634766,66.84198760986328,127.1743392944336,74.30171203613281,3.6969921588897705,101.8416748046875,165.18614196777344,128.2470703125,224.05601501464844,169.5828399658203,40.89583206176758,34.5991096496582
2019-08-16,49.844913482666016,172.58287048339844,89.62850189208984,115.25111389160156,326.5896301269531,102.64045715332031,142.8662872314453,39.34954071044922,90.81348419189453,132.7548065185547,173.50531005859375,177.17294311523438,147.2870635986328,99.494384765625,111.81999206542969,91.44562530517578,45.5804443359375,191.22825622558594,108.83953857421875,68.12342071533203,129.505126953125,75.02127838134766,3.96512770652771,103.39459228515625,168.32667541503906,129.32174682617188,225.376953125,171.4684600830078,41.15007400512695,34.691219329833984
2019-08-19,50.774234771728516,174.25778198242188,90.80599975585938,115.03843688964844,329.8807373046875,103.46028900146484,142.64785766601562,40.63996505737305,91.9897232055664,132.84317016601562,175.9239959716797,180.9138946533203,148.02784729003906,100.44647979736328,112.57759094238281,92.26908874511719,45.814998626708984,191.4995880126953,109.81673431396484,69.02838897705078,131.6741943359375,75.81558990478516,4.243948459625244,104.314208984375,167.802734375,130.0000762939453,224.47799682617188,172.92117309570312,41.40431594848633,34.94298553466797
2019-08-20,50.77664566040039,171.8638458251953,90.06900024414062,112.28267669677734,327.87445068359375,102.85204315185547,144.50454711914062,40.16234588623047,91.06439971923828,132.68605041503906,173.99252319335938,188.86558532714844,145.894775390625,98.92908477783203,111.17303466796875,91.09758758544922,45.13645553588867,191.22825622558594,108.5093002319336,68.59591674804688,130.5801239013672,75.2548828125,4.171634674072266,103.1517105102539,166.39280700683594,129.05747985839844,220.30418395996094,172.44017028808594,40.874046325683594,34.40261459350586
2019-08-21,51.32698440551758,172.5152130126953,91.177001953125,113.28141021728516,336.0181579589844,103.7424087524414,146.33148193359375,40.8662109375,92.43669128417969,133.30465698242188,174.6015167236328,191.74520874023438,146.1803436279297,99.85887908935547,111.9646987915039,91.35226440429688,45.32075119018555,193.18896484375,108.60364532470703,69.60504150390625,132.03567504882812,77.32012939453125,4.25513219833374,103.41194915771484,167.5550537109375,129.52435302734375,220.47850036621094,174.07566833496094,41.10649490356445,34.39339065551758
2019-08-22,51.283546447753906,172.0753173828125,90.23300170898438,113.06873321533203,350.2697448730469,103.92754364013672,147.18536376953125,40.3718376159668,92.31908416748047,133.61886596679688,176.11541748046875,192.28460693359375,145.3860626220703,99.9109115600586,111.74339294433594,92.29454040527344,45.647457122802734,192.12109375,108.42169189453125,69.45287322998047,131.07484436035156,77.8528060913086,4.2613444328308105,103.6028060913086,166.23403930664062,130.20262145996094,213.68112182617188,173.25787353515625,41.244510650634766,34.3596305847168
2019-08-23,48.913185119628906,168.40408325195312,87.48100280761719,108.89812469482422,351.8510437011719,100.5511474609375,150.49166870117188,39.05626678466797,90.31945037841797,129.2886505126953,170.70370483398438,189.19619750976562,139.6652069091797,96.37776184082031,108.72996520996094,90.00247955322266,45.01918411254883,187.89334106445312,105.03184509277344,68.02729797363281,126.89849090576172,75.17082214355469,4.036696910858154,101.78095245361328,162.77284240722656,127.48954010009766,211.58961486816406,168.58226013183594,40.61980438232422,34.02804183959961
2019-08-26,49.842506408691406,173.75865173339844,88.44349670410156,109.61016845703125,354.84564208984375,100.86853790283203,154.0362548828125,39.466854095458984,90.75858306884766,132.17547607421875,173.70535278320312,190.22276306152344,140.0400848388672,96.69017791748047,109.604736328125,90.72406005859375,45.68935012817383,189.86279296875,105.21379852294922,68.7801284790039,128.85821533203125,76.86223602294922,4.111496925354004,103.51605224609375,163.04592895507812,129.78863525390625,211.9748992919922,170.85272216796875,41.19364929199219,34.384185791015625
2019-08-27,49.28009033203125,174.67230224609375,88.09149932861328,108.88887786865234,350.58599853515625,99.95169067382812,152.47744750976562,39.207088470458984,90.82916259765625,132.05763244628906,172.33071899414062,189.83995056152344,140.5487518310547,97.56787109375,111.1827621459961,89.76478576660156,45.84014129638672,189.11001586914062,104.96441650390625,68.4917984008789,129.13412475585938,76.65665435791016,4.020792484283447,104.58314514160156,163.6587677001953,129.5771942138672,204.4987335205078,171.61276245117188,41.53506851196289,34.51622009277344
2019-08-28,49.610782623291016,175.54359436035156,88.2125015258789,110.1280288696289,355.7647705078125,101.25641632080078,150.74981689453125,39.27413558959961,91.61331176757812,134.08038330078125,174.3753204345703,193.09368896484375,142.39622497558594,98.75055694580078,110.35945129394531,90.66466522216797,46.16684341430664,190.87815856933594,106.1775131225586,69.26065063476562,128.96287536621094,78.01165771484375,4.010345458984375,105.320556640625,165.97679138183594,128.93417358398438,208.55328369140625,171.8917999267578,42.094383239746094,34.60832214355469
2019-08-29,50.450775146484375,175.08677673339844,89.31999969482422,111.65386962890625,358.50238037109375,103.8217544555664,154.82061767578125,39.609310150146484,92.15438842773438,135.34706115722656,178.11376953125,197.76553344726562,146.01080322265625,100.32748413085938,109.98210906982422,92.71902465820312,46.1165885925293,193.0401611328125,108.07124328613281,69.45287322998047,131.3982696533203,79.78718566894531,4.1541218757629395,105.12969970703125,166.60874938964844,129.43624877929688,211.5529327392578,174.2969207763672,42.08712387084961,35.02589416503906
2019-08-30,50.38561248779297,176.4740447998047,88.81449890136719,111.31171417236328,359.8366394042969,104.90608215332031,154.95965576171875,39.22385787963867,92.31124114990234,134.77752685546875,178.5252685546875,198.27882385253906,146.92115783691406,100.81096649169922,110.08500671386719,93.2623291015625,46.108211517333984,191.7994384765625,108.98777770996094,69.25264739990234,131.1509246826172,79.1688461303711,4.166809558868408,104.3055419921875,167.26605224609375,129.45387268066406,214.6534423828125,173.96018981933594,42.24692153930664,35.08115005493164
2019-09-03,49.651817321777344,173.8517608642578,89.49199676513672,108.75015258789062,350.2796325683594,103.16940307617188,151.64340209960938,38.96410369873047,91.17417907714844,133.84471130371094,174.20021057128906,194.93809509277344,145.9483184814453,99.7472915649414,110.41091918945312,92.15872955322266,46.32602310180664,191.06027221679688,106.9120864868164,69.39681243896484,129.4195098876953,79.328125,4.083725452423096,105.285888671875,167.4026336669922,129.9912109375,211.5529327392578,172.40164184570312,42.159759521484375,35.19782638549805
2019-09-04,50.494232177734375,174.52850341796875,90.03099822998047,109.48992919921875,352.3649597167969,104.99422454833984,151.37533569335938,39.651206970214844,91.94266510009766,135.39613342285156,176.6166229248047,196.198486328125,149.17019653320312,101.39856719970703,110.5138168334961,93.27082061767578,46.71973419189453,192.2658233642578,107.87582397460938,68.9162826538086,130.93215942382812,80.90214538574219,4.197902679443359,106.8908462524414,169.78097534179688,132.27267456054688,207.9845733642578,174.8742218017578,42.261451721191406,35.587745666503906
2019-09-05,51.48147964477539,175.653564453125,92.03600311279297,111.589111328125,356.0909118652344,108.42352294921875,152.67601013183594,40.57292938232422,92.24848937988281,136.32896423339844,181.27435302734375,199.69969177246094,152.0529327392578,104.85737609863281,110.27368927001953,95.39311218261719,46.17522430419922,193.13694763183594,110.6793441772461,68.95630645751953,133.23435974121094,82.84150695800781,4.471030235290527,106.50041198730469,169.73336791992188,133.6644744873047,210.60809326171875,177.72186279296875,42.55927276611328,35.44344711303711
2019-09-06,51.47663879394531,175.72117614746094,91.67549896240234,111.14527893066406,358.7593688964844,108.16786193847656,149.99520874023438,40.92487335205078,92.73467254638672,137.026123046875,181.41444396972656,202.30813598632812,152.7580108642578,104.55984497070312,109.95639038085938,95.59683990478516,46.26737594604492,193.61207580566406,110.48391723632812,69.33272552490234,132.33056640625,83.094482421875,4.443916320800781,106.59584045410156,169.80323791503906,134.63340759277344,210.06683349609375,178.69357299804688,42.90068054199219,35.22544479370117
2019-09-09,51.69630432128906,171.1617431640625,91.56749725341797,110.89556121826172,354.5886535644531,112.17897033691406,148.47610473632812,40.707008361816406,93.62075805664062,136.3191375732422,185.59060668945312,203.83111572265625,151.41929626464844,106.06982421875,108.8757553100586,97.9653549194336,45.67258834838867,191.17469787597656,111.831787109375,66.84998321533203,130.82748413085938,83.07573699951172,4.489934921264648,105.98857879638672,166.08477783203125,132.16249084472656,211.60794067382812,174.66253662109375,42.610111236572266,35.71670150756836
2019-09-10,52.3069953918457,166.53463745117188,91.02749633789062,108.48198699951172,365.1735534667969,114.8589096069336,148.58531188964844,41.234901428222656,95.54979705810547,133.33413696289062,188.78623962402344,203.94493103027344,151.37461853027344,107.8922119140625,111.10559844970703,99.21324920654297,45.57207107543945,184.50477600097656,113.79962921142578,65.42439270019531,129.45761108398438,81.35186004638672,4.556600570678711,104.00186920166016,165.6720428466797,129.80673217773438,213.24081420898438,169.65980529785156,43.37282180786133,35.6307258605957
2019-09-11,53.9700927734375,165.663330078125,91.14949798583984,109.12006378173828,378.4664306640625,117.32731628417969,152.9937286376953,41.92200469970703,95.10282135009766,133.72691345214844,189.81057739257812,203.6473388671875,152.8650665283203,106.81365966796875,112.49494171142578,99.48490905761719,45.88203811645508,184.96234130859375,113.27397155761719,66.40950775146484,129.49563598632812,81.27689361572266,4.585206508636475,105.2077865600586,167.47242736816406,129.50564575195312,214.8461151123047,168.34178161621094,43.677913665771484,35.621524810791016
2019-09-12,53.84939956665039,164.10687255859375,92.17749786376953,110.06330108642578,371.2418518066406,116.14601135253906,153.6490478515625,41.838218688964844,95.21260070800781,135.01319885253906,191.5091094970703,204.6451873779297,150.5,106.82852935791016,111.86028289794922,100.09613800048828,46.16684341430664,186.67820739746094,114.95881652832031,66.72183990478516,130.82748413085938,82.13883972167969,4.583713054656982,106.50909423828125,171.1400909423828,131.3389129638672,211.0759735107422,171.22793579101562,43.89583206176758,35.89784240722656
2019-09-13,52.80181884765625,165.35035705566406,91.96700286865234,110.22977447509766,375.3235778808594,117.93557739257812,151.89161682128906,41.92200469970703,95.27535247802734,135.5238037109375,192.52462768554688,204.80271911621094,149.67898559570312,106.86572265625,112.16046905517578,102.06562805175781,45.78711700439453,184.6191864013672,115.53839111328125,66.60092163085938,130.63722229003906,81.81092834472656,4.525755405426025,105.94519805908203,171.9561309814453,129.57647705078125,215.30624389648438,170.5448760986328,43.5544319152832,36.05442810058594
2019-09-16,53.079410552978516,164.1745147705078,90.39199829101562,108.78715515136719,374.4241943359375,117.38021087646484,151.92140197753906,41.86336135864258,97.32984161376953,133.3439483642578,190.1782989501953,202.18556213378906,148.34022521972656,105.98056030273438,111.09699249267578,101.15729522705078,45.533966064453125,182.49855041503906,114.34552001953125,66.13331604003906,129.69541931152344,81.76406860351562,4.482720851898193,103.88908386230469,167.50103759765625,129.6030731201172,216.0620574951172,169.42889404296875,43.22029113769531,35.48335266113281
2019-09-17,53.27250289916992,166.40774536132812,91.12750244140625,110.09105682373047,379.71173095703125,116.51627349853516,151.73277282714844,41.402488708496094,97.14947509765625,133.84471130371094,189.03138732910156,201.5028533935547,148.5633087158203,105.77230072021484,111.20850372314453,100.65641784667969,45.77024841308594,184.65438842773438,113.26724243164062,66.52030944824219,130.70382690429688,82.06387329101562,4.504114151000977,105.11233520507812,170.68603515625,130.40899658203125,214.3016815185547,169.7560272216797,43.48904800415039,35.771968841552734
2019-09-18,53.77217102050781,164.98658752441406,90.87300109863281,109.80436706542969,381.8959045410156,115.54657745361328,151.68312072753906,41.34383773803711,97.37689971923828,134.3258819580078,190.0557098388672,202.04551696777344,149.9109649658203,105.78717803955078,111.84314727783203,101.66664123535156,45.761810302734375,185.16473388671875,112.8426742553711,66.93144989013672,131.77880859375,82.5229721069336,4.476999759674072,105.32925415039062,172.37535095214844,129.7182159423828,212.54132080078125,168.64002990722656,43.532630920410156,35.97153854370117
2019-09-19,53.335269927978516,165.50262451171875,91.07499694824219,108.92587280273438,379.94891357421875,114.70903778076172,152.50723266601562,41.218143463134766,96.96913146972656,130.88916015625,188.43603515625,199.67347717285156,148.8399658203125,106.34503936767578,111.58587646484375,101.34405517578125,46.00651550292969,185.2439422607422,112.59332275390625,67.69734191894531,134.20472717285156,82.16695404052734,4.40138053894043,105.75435638427734,174.57907104492188,130.1344451904297,214.6058349609375,169.2845916748047,43.56895065307617,35.9561882019043
2019-09-20,52.555606842041016,166.5938262939453,89.70800018310547,108.0103530883789,374.9579162597656,112.98120880126953,154.0958251953125,41.561702728271484,97.48666381835938,129.8778076171875,187.13150024414062,196.65367126464844,150.21441650390625,105.53427124023438,112.90660095214844,100.93655395507812,45.49176788330078,184.2495574951172,112.38440704345703,68.65675354003906,132.65406799316406,81.2113037109375,4.295661449432373,106.04930877685547,174.82041931152344,129.54991149902344,214.64271545410156,167.45664978027344,43.79413604736328,35.916263580322266
2019-09-23,52.79458236694336,167.2874755859375,89.26499938964844,109.34199523925781,372.6254577636719,113.2104263305664,153.5497283935547,41.41086959838867,97.94147491455078,130.06436157226562,186.88638305664062,198.03662109375,149.17019653320312,105.67559814453125,112.98380279541016,100.91957092285156,45.685848236083984,186.14146423339844,112.38440704345703,68.01177215576172,132.36862182617188,82.15758514404297,4.349142551422119,106.89950561523438,171.99746704101562,129.7801971435547,210.84552001953125,168.2744140625,43.736026763916016,36.11276626586914
2019-09-24,52.54355239868164,166.2639617919922,87.08049774169922,109.27727508544922,377.1914978027344,111.06819152832031,150.96824645996094,41.15948486328125,97.0318374633789,129.58322143554688,181.88722229003906,197.30140686035156,147.93856811523438,105.38548278808594,112.82084655761719,99.603759765625,45.82087326049805,186.5638427734375,111.02306365966797,67.39906311035156,130.6943359375,81.67977905273438,4.291682720184326,107.23784637451172,172.26731872558594,129.96617126464844,207.37091064453125,167.86070251464844,43.953941345214844,36.35225296020508
2019-09-25,53.3521614074707,165.8494110107422,88.41649627685547,110.1557846069336,381.6883544921875,111.61478424072266,151.9015655517578,41.5700798034668,96.85151672363281,130.68296813964844,183.88336181640625,199.6559295654297,148.98275756835938,106.48636627197266,112.34056854248047,100.17253875732422,45.71117401123047,187.1005859375,110.52434539794922,66.9959716796875,132.57794189453125,85.08072662353516,4.433469295501709,106.72598266601562,172.91513061523438,130.05474853515625,204.7626190185547,168.63037109375,43.77961349487305,36.37374496459961
2019-09-26,53.076995849609375,165.274169921875,86.99199676513672,109.9615707397461,382.37030029296875,111.42082977294922,151.25619506835938,40.91648864746094,94.22457122802734,128.8958740234375,182.2986602783203,201.1352081298828,149.072021484375,106.7764663696289,110.5052719116211,99.3490982055664,45.896820068359375,187.0741729736328,110.4097671508789,67.62480926513672,132.74917602539062,86.35492706298828,4.411329746246338,107.84513092041016,174.12501525878906,131.16177368164062,198.59678649902344,168.986328125,43.903099060058594,36.32154846191406
2019-09-27,52.8187255859375,164.90199279785156,86.27249908447266,109.66565704345703,378.3873596191406,111.59713745117188,147.2052001953125,40.92487335205078,93.00127410888672,127.60958099365234,182.95533752441406,201.1964874267578,149.97341918945312,106.5458755493164,110.29086303710938,99.93484497070312,45.82931900024414,187.5669708251953,110.88155364990234,66.84278106689453,131.0272674560547,86.48609924316406,4.272528171539307,108.07068634033203,172.83261108398438,131.07321166992188,198.39402770996094,167.39892578125,43.80141067504883,36.36761474609375
2019-09-30,54.061824798583984,163.6923370361328,86.79550170898438,109.37897491455078,376.0252685546875,111.35029602050781,147.38392639160156,41.402488708496094,93.00127410888672,127.96306610107422,181.43194580078125,203.08712768554688,151.0087432861328,108.16741943359375,110.95980072021484,99.90937042236328,45.93901824951172,188.9308624267578,110.79390716552734,67.86666107177734,132.26400756835938,87.9945068359375,4.329989433288574,107.90585327148438,174.607666015625,131.68431091308594,200.29263305664062,165.4844207763672,43.844993591308594,36.438209533691406
2019-10-01,54.211483001708984,163.42166137695312,86.78250122070312,107.9178695678711,370.5599060058594,107.87694549560547,146.63926696777344,40.00312805175781,90.9703140258789,127.20697784423828,177.45713806152344,202.2643585205078,146.53736877441406,106.85829162597656,111.48294830322266,98.09268951416016,46.116233825683594,183.92401123046875,106.73686218261719,67.40711975097656,130.39939880371094,86.45799255371094,4.328248500823975,107.44605255126953,173.01681518554688,128.90347290039062,200.19125366210938,167.6779327392578,43.474525451660156,36.183387756347656
2019-10-02,52.852516174316406,160.05491638183594,85.6614990234375,104.36687469482422,363.06842041015625,105.75238037109375,143.19395446777344,39.01436996459961,88.05323028564453,126.80440521240234,173.56983947753906,197.4239501953125,143.76173400878906,105.3929443359375,113.2067642211914,96.1401596069336,44.7913818359375,181.5041961669922,104.89704132080078,65.80274963378906,128.09713745117188,85.71784973144531,4.304368019104004,105.04293823242188,171.79421997070312,126.10481262207031,199.7672882080078,163.38714599609375,42.791725158691406,35.652225494384766
2019-10-03,53.301475524902344,162.9394989013672,86.22100067138672,104.478271484375,367.7234191894531,105.8228988647461,145.9541778564453,39.73200988769531,88.72763061523438,125.8322982788086,172.68557739257812,198.52682495117188,144.15440368652344,105.63839721679688,112.5121078491211,96.00325012207031,45.43271255493164,184.812744140625,104.6139907836914,66.70571899414062,129.64784240722656,86.40177917480469,4.510084629058838,105.61551666259766,172.48643493652344,125.52030181884766,198.4862060546875,166.3118133544922,42.8643684387207,35.71056365966797
2019-10-04,54.79560852050781,165.45184326171875,86.98249816894531,106.20487213134766,371.3110046386719,106.7044677734375,146.97683715820312,40.12038040161133,89.27653503417969,127.91397857666016,175.80242919921875,199.50714111328125,146.03758239746094,106.35990142822266,114.63041687011719,98.08265686035156,46.02339553833008,186.27345275878906,105.01161193847656,68.52774047851562,131.3982696533203,87.19816589355469,4.5265021324157715,107.576171875,174.28060913085938,128.3809051513672,202.57835388183594,169.30380249023438,43.51084899902344,36.2785758972168
2019-10-07,54.807682037353516,166.78839111328125,86.63300323486328,105.49938201904297,372.1412048339844,106.00804138183594,147.74134826660156,40.331451416015625,88.81388092041016,128.53256225585938,175.45220947265625,198.4654998779297,145.63595581054688,105.08798217773438,114.20162963867188,97.86873626708984,45.4580192565918,186.47581481933594,103.46157836914062,68.03595733642578,130.4469451904297,87.29183197021484,4.585206508636475,106.56982421875,174.42031860351562,126.77791595458984,203.90548706054688,168.26478576660156,43.76508331298828,35.9930305480957
2019-10-08,54.16561508178711,165.8663330078125,85.27549743652344,104.468994140625,369.7297058105469,103.99806213378906,144.87193298339844,39.16633605957031,87.59843444824219,126.14651489257812,172.79937744140625,198.4042510986328,141.5662078857422,102.93086242675781,113.0695571899414,95.68663787841797,45.21330642700195,185.7630157470703,101.58805847167969,67.14913940429688,129.06748962402344,85.96141815185547,4.408593654632568,104.91281127929688,173.35972595214844,124.54609680175781,202.86404418945312,165.87884521484375,43.38009262084961,36.100494384765625
2019-10-09,54.80044174194336,166.38233947753906,86.09950256347656,105.75,370.57965087890625,105.2939682006836,146.00381469726562,39.546268463134766,88.71976470947266,126.99097442626953,172.34413146972656,200.3911895751953,142.6550750732422,103.89039611816406,110.82258605957031,96.37977600097656,45.42426300048828,187.2765350341797,101.75653839111328,67.86666107177734,131.51246643066406,86.68284606933594,4.495159149169922,105.82373809814453,176.44622802734375,125.1395034790039,204.67967224121094,168.24554443359375,43.46450424194336,36.51497268676758
2019-10-10,55.53907012939453,168.06570434570312,86.01300048828125,106.77111053466797,366.6659240722656,108.1590576171875,145.3683624267578,38.96371078491211,89.85681915283203,127.00078582763672,174.98817443847656,202.72825622558594,143.66354370117188,104.97639465332031,110.68536376953125,97.73180389404297,45.28081130981445,186.33502197265625,102.64611053466797,67.5280532836914,132.33056640625,87.13256072998047,4.5528693199157715,105.78904724121094,177.4115753173828,125.36974334716797,206.20040893554688,168.24554443359375,43.912208557128906,36.723758697509766
2019-10-11,57.01631546020508,169.85902404785156,86.59600067138672,108.05216217041016,370.5401611328125,113.1927719116211,148.3072967529297,39.30987548828125,91.08008575439453,127.66849517822266,179.1993865966797,205.39791870117188,145.9483184814453,106.1888427734375,112.63215637207031,99.38333129882812,44.977020263671875,183.92401123046875,106.54815673828125,67.99565887451172,132.88238525390625,87.95703125,4.626498699188232,105.0516128540039,174.65213012695312,126.29082489013672,204.6704864501953,170.34283447265625,43.985599517822266,36.91719055175781
2019-10-14,56.934234619140625,171.62701416015625,86.82150268554688,108.0428695678711,368.8204345703125,113.1751708984375,148.3072967529297,38.879276275634766,91.10362243652344,127.35426330566406,180.1974639892578,204.977783203125,145.45741271972656,105.65328216552734,112.10900115966797,99.64862060546875,44.977020263671875,183.36087036132812,108.17233276367188,68.27783966064453,132.75872802734375,88.8939437866211,4.639931678771973,104.14937591552734,174.7600860595703,126.74250030517578,203.306396484375,170.63143920898438,43.74340057373047,36.58865737915039
2019-10-15,56.801483154296875,173.124267578125,88.36900329589844,109.15679168701172,366.6263732910156,115.51128387451172,151.65335083007812,39.141014099121094,91.20555114746094,127.4131851196289,180.7577667236328,206.23818969726562,146.0465087890625,106.36734771728516,113.92716979980469,102.65220642089844,45.15423583984375,182.3401336669922,109.83695983886719,68.55998229980469,134.68040466308594,88.80964660644531,4.884700298309326,101.6768569946289,177.47189331054688,126.91960906982422,219.89608764648438,171.96875,44.440650939941406,36.69920349121094
2019-10-16,56.572174072265625,171.89768981933594,88.87149810791016,108.9897232055664,368.0791931152344,114.7707748413086,145.9243927001953,39.504051208496094,90.26456451416016,128.49330139160156,181.59828186035156,206.48330688476562,146.03758239746094,105.70537567138672,115.92544555664062,102.41259765625,45.13735580444336,183.2904815673828,109.29778289794922,68.08434295654297,133.57687377929688,88.8939437866211,4.830971717834473,101.963134765625,179.1707763671875,126.26424407958984,218.42147827148438,171.12213134765625,44.24982452392578,36.6654167175293
2019-10-17,56.79182052612305,172.1938018798828,89.3740005493164,110.55850219726562,364.74859619140625,116.42813110351562,145.13006591796875,39.70668029785156,90.45275115966797,129.97596740722656,180.7577667236328,207.2447967529297,149.5093536376953,99.86630249023438,116.78305053710938,102.98591613769531,45.3905143737793,182.0145721435547,110.21434783935547,67.5602798461914,132.89190673828125,89.53106689453125,4.832960605621338,101.82866668701172,177.99586486816406,124.4133071899414,224.5780792236328,171.189453125,44.33789825439453,36.79437255859375
2019-10-18,57.06459426879883,171.4832305908203,87.87550354003906,108.38632202148438,339.9813232421875,116.13492584228516,143.0648651123047,39.43651580810547,89.97443389892578,128.5227508544922,180.81031799316406,208.26016235351562,147.7689971923828,99.7398452758789,109.51897430419922,103.16560363769531,46.22592544555664,183.46649169921875,109.91780853271484,68.2697525024414,130.7228546142578,90.03699493408203,4.738436698913574,102.56207275390625,178.09747314453125,125.19261169433594,226.11717224121094,169.04409790039062,44.8076286315918,36.5794563293457
2019-10-21,58.05424499511719,171.66082763671875,89.28299713134766,110.51209259033203,327.1925048828125,117.48542022705078,143.5216064453125,40.01062774658203,91.4408187866211,127.9041519165039,183.20045471191406,207.1835174560547,150.77667236328125,98.61666870117188,109.7934341430664,105.72422790527344,45.761810302734375,184.65438842773438,111.831787109375,68.14078521728516,131.69322204589844,90.14942169189453,4.875746250152588,103.96776580810547,174.77911376953125,125.67971801757812,224.80850219726562,169.73672485351562,44.58744430541992,36.76367950439453
2019-10-22,57.92148971557617,173.26806640625,88.2864990234375,110.10365295410156,333.0631103515625,118.78260803222656,141.3173828125,40.14570999145508,92.37395477294922,130.00543212890625,183.50689697265625,207.62118530273438,150.77667236328125,99.64315032958984,110.80540466308594,106.78533172607422,45.44114303588867,175.3446502685547,112.91008758544922,65.5447769165039,129.73342895507812,89.56853485107422,4.86579704284668,106.6743392944336,180.01226806640625,115.26471710205078,229.93283081054688,164.3780517578125,44.60212707519531,36.714542388916016
2019-10-23,58.69872283935547,171.9907684326172,88.1084976196289,108.13569641113281,336.522216796875,120.24861907958984,144.0974884033203,39.72357177734375,92.51509094238281,128.7584228515625,185.0127716064453,205.4066619873047,151.58883666992188,99.95558166503906,111.40576934814453,107.0677261352539,46.10778045654297,175.29188537597656,113.73225402832031,66.81051635742188,130.5610809326172,86.49546813964844,4.852860927581787,107.39026641845703,179.0532684326172,117.04483032226562,228.38446044921875,164.8206024169922,44.68285369873047,36.643924713134766
2019-10-24,58.7952880859375,171.7708282470703,89.03900146484375,108.06143951416016,340.5248718261719,118.9247817993164,147.06619262695312,39.18323516845703,92.20144653320312,127.9041519165039,184.77638244628906,204.7239532470703,153.02577209472656,99.72496032714844,109.34745025634766,106.99069213867188,46.082462310791016,172.48486328125,109.10234832763672,66.57674407958984,133.1297149658203,85.72721099853516,4.896889686584473,108.95311737060547,182.2858428955078,116.3983154296875,225.3522491455078,169.4769744873047,44.462677001953125,36.56716537475586
2019-10-25,59.51941680908203,171.76234436035156,88.06649780273438,109.77874755859375,335.86004638671875,124.14910888671875,149.41934204101562,39.59693908691406,93.05615997314453,128.53256225585938,187.56048583984375,205.15281677246094,153.17747497558594,100.74402618408203,110.0764389038086,107.8464126586914,45.35676193237305,171.244140625,111.93284606933594,66.31874084472656,133.88125610351562,85.1838150024414,5.087929725646973,107.6085433959961,182.5652618408203,115.51268768310547,225.7209014892578,171.1028594970703,44.308536529541016,36.54875183105469
2019-10-28,60.115631103515625,173.42034912109375,88.85399627685547,110.07581329345703,336.89776611328125,124.44232940673828,153.68875122070312,39.82487106323242,92.90718841552734,128.16925048828125,190.64230346679688,207.27105712890625,154.1145782470703,101.13823699951172,110.78826141357422,108.25719451904297,45.20486831665039,168.7539520263672,113.93441772460938,66.2703628540039,137.17291259765625,85.11821746826172,5.143899440765381,107.8093490600586,183.6163787841797,114.51192474365234,227.69325256347656,173.01739501953125,44.16909408569336,36.60401153564453
2019-10-29,58.72527313232422,176.78707885742188,88.135498046875,108.99900817871094,344.8537292480469,125.57071685791016,153.98660278320312,39.88397979736328,92.63275146484375,127.13825225830078,190.54595947265625,204.9427490234375,154.54295349121094,99.53901672363281,110.73678588867188,108.188720703125,45.069854736328125,169.4931182861328,113.76593780517578,68.60836791992188,135.87904357910156,83.64726257324219,5.047631740570068,107.91414642333984,184.6864776611328,114.18424224853516,232.52264404296875,170.8912353515625,44.17643737792969,35.96845245361328
